pdf_path,pdf_filename,well_family,rank,keyword,tfidf_score
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_06_06.pdf,15_9_F_14_2008_06_06.pdf,15_9_F_14,6,pdm,0.128592
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_06_06.pdf,15_9_F_14_2008_06_06.pdf,15_9_F_14,7,spear assy,0.11603
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_06_06.pdf,15_9_F_14_2008_06_06.pdf,15_9_F_14,8,rih annulus,0.115876
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_06_06.pdf,15_9_F_14_2008_06_06.pdf,15_9_F_14,9,washed subsea,0.115876
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_06_06.pdf,15_9_F_14_2008_06_06.pdf,15_9_F_14,10,surface head,0.11191
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_06_07.pdf,15_9_F_14_2008_06_07.pdf,15_9_F_14,1,adjustment sub,0.173791
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_06_07.pdf,15_9_F_14_2008_06_07.pdf,15_9_F_14,2,adjustment,0.168137
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_06_07.pdf,15_9_F_14_2008_06_07.pdf,15_9_F_14,3,sub setting,0.159685
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_06_07.pdf,15_9_F_14_2008_06_07.pdf,15_9_F_14,4,took overpull,0.133001
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_06_07.pdf,15_9_F_14_2008_06_07.pdf,15_9_F_14,5,setting tool,0.121462
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_06_07.pdf,15_9_F_14_2008_06_07.pdf,15_9_F_14,6,surface casing,0.119003
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_06_07.pdf,15_9_F_14_2008_06_07.pdf,15_9_F_14,7,overpull worked,0.117601
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_06_07.pdf,15_9_F_14_2008_06_07.pdf,15_9_F_14,8,spear released,0.117601
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_06_07.pdf,15_9_F_14_2008_06_07.pdf,15_9_F_14,9,spear,0.117291
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_06_07.pdf,15_9_F_14_2008_06_07.pdf,15_9_F_14,10,profile,0.114196
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_06_08.pdf,15_9_F_14_2008_06_08.pdf,15_9_F_14,1,adjustment sub,0.212135
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_06_08.pdf,15_9_F_14_2008_06_08.pdf,15_9_F_14,2,adjustment,0.205234
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_06_08.pdf,15_9_F_14_2008_06_08.pdf,15_9_F_14,3,sub setting,0.203243
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_06_08.pdf,15_9_F_14_2008_06_08.pdf,15_9_F_14,4,surface hanger,0.199135
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_06_08.pdf,15_9_F_14_2008_06_08.pdf,15_9_F_14,5,setting tool,0.161601
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_06_08.pdf,15_9_F_14_2008_06_08.pdf,15_9_F_14,6,tie,0.159172
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_06_08.pdf,15_9_F_14_2008_06_08.pdf,15_9_F_14,7,straight,0.148104
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_06_08.pdf,15_9_F_14_2008_06_08.pdf,15_9_F_14,8,weight neutral,0.130708
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_06_08.pdf,15_9_F_14_2008_06_08.pdf,15_9_F_14,9,rotated tool,0.130708
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_06_08.pdf,15_9_F_14_2008_06_08.pdf,15_9_F_14,10,latching,0.12258
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_06_09.pdf,15_9_F_14_2008_06_09.pdf,15_9_F_14,1,surface hanger,0.167096
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_06_09.pdf,15_9_F_14_2008_06_09.pdf,15_9_F_14,2,sub setting,0.165102
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_06_09.pdf,15_9_F_14_2008_06_09.pdf,15_9_F_14,3,adjustment sub,0.164013
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_06_09.pdf,15_9_F_14_2008_06_09.pdf,15_9_F_14,4,adjustment,0.158677
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_06_09.pdf,15_9_F_14_2008_06_09.pdf,15_9_F_14,5,tong casing,0.12605
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_06_09.pdf,15_9_F_14_2008_06_09.pdf,15_9_F_14,6,setting tool,0.124942
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_06_09.pdf,15_9_F_14_2008_06_09.pdf,15_9_F_14,7,hrt,0.121261
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_06_09.pdf,15_9_F_14_2008_06_09.pdf,15_9_F_14,8,space,0.115005
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_06_09.pdf,15_9_F_14_2008_06_09.pdf,15_9_F_14,9,casing held,0.107495
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_06_09.pdf,15_9_F_14_2008_06_09.pdf,15_9_F_14,10,rigged casing,0.106622
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_06_10.pdf,15_9_F_14_2008_06_10.pdf,15_9_F_14,1,rtts plug,0.223897
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_06_10.pdf,15_9_F_14_2008_06_10.pdf,15_9_F_14,2,rtts,0.178676
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_06_10.pdf,15_9_F_14_2008_06_10.pdf,15_9_F_14,3,talk picked,0.152775
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_06_10.pdf,15_9_F_14_2008_06_10.pdf,15_9_F_14,4,plug obm,0.140765
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_06_10.pdf,15_9_F_14_2008_06_10.pdf,15_9_F_14,5,picked rih,0.139107
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_06_10.pdf,15_9_F_14_2008_06_10.pdf,15_9_F_14,6,laid held,0.135947
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_06_10.pdf,15_9_F_14_2008_06_10.pdf,15_9_F_14,7,rtts pulling,0.135947
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_06_10.pdf,15_9_F_14_2008_06_10.pdf,15_9_F_14,8,seal assy,0.130103
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_06_10.pdf,15_9_F_14_2008_06_10.pdf,15_9_F_14,9,rih surface,0.122405
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_06_10.pdf,15_9_F_14_2008_06_10.pdf,15_9_F_14,10,adjustment sub,0.120984
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_06_11.pdf,15_9_F_14_2008_06_11.pdf,15_9_F_14,1,device,0.191297
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_06_11.pdf,15_9_F_14_2008_06_11.pdf,15_9_F_14,2,remote,0.181076
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_06_11.pdf,15_9_F_14_2008_06_11.pdf,15_9_F_14,3,time hour,0.181076
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_06_11.pdf,15_9_F_14_2008_06_11.pdf,15_9_F_14,4,trip time,0.177019
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_06_11.pdf,15_9_F_14_2008_06_11.pdf,15_9_F_14,5,string mud,0.165591
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_06_11.pdf,15_9_F_14_2008_06_11.pdf,15_9_F_14,6,rft fit,0.164702
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_06_11.pdf,15_9_F_14_2008_06_11.pdf,15_9_F_14,7,rft,0.164702
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_06_11.pdf,15_9_F_14_2008_06_11.pdf,15_9_F_14,8,evaluation,0.164702
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_06_11.pdf,15_9_F_14_2008_06_11.pdf,15_9_F_14,9,hour filled,0.149394
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_06_11.pdf,15_9_F_14_2008_06_11.pdf,15_9_F_14,10,spp string,0.149185
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_06_12.pdf,15_9_F_14_2008_06_12.pdf,15_9_F_14,1,rop hour,0.267773
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_06_12.pdf,15_9_F_14_2008_06_12.pdf,15_9_F_14,2,ecd mud,0.267773
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_06_12.pdf,15_9_F_14_2008_06_12.pdf,15_9_F_14,3,string wob,0.266357
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_06_12.pdf,15_9_F_14_2008_06_12.pdf,15_9_F_14,4,wob rop,0.242545
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_06_12.pdf,15_9_F_14_2008_06_12.pdf,15_9_F_14,5,spp string,0.237451
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_06_12.pdf,15_9_F_14_2008_06_12.pdf,15_9_F_14,6,weight took,0.223692
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_06_12.pdf,15_9_F_14_2008_06_12.pdf,15_9_F_14,7,hour ecd,0.216037
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_06_12.pdf,15_9_F_14_2008_06_12.pdf,15_9_F_14,8,mud weight,0.207706
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_06_12.pdf,15_9_F_14_2008_06_12.pdf,15_9_F_14,9,parameters flow,0.178281
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_06_12.pdf,15_9_F_14_2008_06_12.pdf,15_9_F_14,10,flow spp,0.173543
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_06_13.pdf,15_9_F_14_2008_06_13.pdf,15_9_F_14,1,bars mobility,0.185428
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_06_13.pdf,15_9_F_14_2008_06_13.pdf,15_9_F_14,2,mobility,0.185428
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_06_13.pdf,15_9_F_14_2008_06_13.pdf,15_9_F_14,3,ecd mud,0.179083
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_06_13.pdf,15_9_F_14_2008_06_13.pdf,15_9_F_14,4,bit test,0.179083
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_06_13.pdf,15_9_F_14_2008_06_13.pdf,15_9_F_14,5,pressure bars,0.154186
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_06_13.pdf,15_9_F_14_2008_06_13.pdf,15_9_F_14,6,test pressure,0.154186
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_06_13.pdf,15_9_F_14_2008_06_13.pdf,15_9_F_14,7,pressure point,0.151546
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_06_13.pdf,15_9_F_14_2008_06_13.pdf,15_9_F_14,8,linked deactivated,0.149129
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_06_13.pdf,15_9_F_14_2008_06_13.pdf,15_9_F_14,9,point bit,0.149129
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_06_13.pdf,15_9_F_14_2008_06_13.pdf,15_9_F_14,10,hour ecd,0.144025
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_06_14.pdf,15_9_F_14_2008_06_14.pdf,15_9_F_14,1,mobility,0.191125
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_06_14.pdf,15_9_F_14_2008_06_14.pdf,15_9_F_14,2,bars mobility,0.191125
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_06_14.pdf,15_9_F_14_2008_06_14.pdf,15_9_F_14,3,rop hour,0.184584
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_06_14.pdf,15_9_F_14_2008_06_14.pdf,15_9_F_14,4,bit test,0.184584
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_06_14.pdf,15_9_F_14_2008_06_14.pdf,15_9_F_14,5,survey continue,0.178643
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_06_14.pdf,15_9_F_14_2008_06_14.pdf,15_9_F_14,6,continue ahead,0.178643
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_06_14.pdf,15_9_F_14_2008_06_14.pdf,15_9_F_14,7,ahead parameters,0.17253
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_06_14.pdf,15_9_F_14_2008_06_14.pdf,15_9_F_14,8,string wob,0.161473
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_06_14.pdf,15_9_F_14_2008_06_14.pdf,15_9_F_14,9,pressure bars,0.158923
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_06_14.pdf,15_9_F_14_2008_06_14.pdf,15_9_F_14,10,test pressure,0.158923
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_06_15.pdf,15_9_F_14_2008_06_15.pdf,15_9_F_14,1,ecd mud,0.196651
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_06_15.pdf,15_9_F_14_2008_06_15.pdf,15_9_F_14,2,stethoscope took,0.157787
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_06_15.pdf,15_9_F_14_2008_06_15.pdf,15_9_F_14,3,linked,0.157365
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_06_15.pdf,15_9_F_14_2008_06_15.pdf,15_9_F_14,4,spp string,0.15336
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_06_15.pdf,15_9_F_14_2008_06_15.pdf,15_9_F_14,5,string ecd,0.152387
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_06_15.pdf,15_9_F_14_2008_06_15.pdf,15_9_F_14,6,weight linked,0.152387
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_06_15.pdf,15_9_F_14_2008_06_15.pdf,15_9_F_14,7,stethoscope,0.147177
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_06_15.pdf,15_9_F_14_2008_06_15.pdf,15_9_F_14,8,pressure points,0.14535
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_06_15.pdf,15_9_F_14_2008_06_15.pdf,15_9_F_14,9,points,0.140485
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_06_15.pdf,15_9_F_14_2008_06_15.pdf,15_9_F_14,10,deactivated stethoscope,0.138765
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_06_16.pdf,15_9_F_14_2008_06_16.pdf,15_9_F_14,1,trip time,0.210682
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_06_16.pdf,15_9_F_14_2008_06_16.pdf,15_9_F_14,2,time hour,0.173321
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_06_16.pdf,15_9_F_14_2008_06_16.pdf,15_9_F_14,3,rih liner,0.170963
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_06_16.pdf,15_9_F_14_2008_06_16.pdf,15_9_F_14,4,pooh trip,0.155322
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_06_16.pdf,15_9_F_14_2008_06_16.pdf,15_9_F_14,5,racked hwdp,0.139835
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_06_16.pdf,15_9_F_14_2008_06_16.pdf,15_9_F_14,6,liner surface,0.139835
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_06_16.pdf,15_9_F_14_2008_06_16.pdf,15_9_F_14,7,liner,0.139605
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_06_16.pdf,15_9_F_14_2008_06_16.pdf,15_9_F_14,8,hour,0.136071
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_06_16.pdf,15_9_F_14_2008_06_16.pdf,15_9_F_14,9,liner liner,0.129232
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_06_16.pdf,15_9_F_14_2008_06_16.pdf,15_9_F_14,10,pooh racked,0.112971
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_06_17.pdf,15_9_F_14_2008_06_17.pdf,15_9_F_14,1,time hour,0.192564
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_06_17.pdf,15_9_F_14_2008_06_17.pdf,15_9_F_14,2,trip time,0.188251
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_06_17.pdf,15_9_F_14_2008_06_17.pdf,15_9_F_14,3,hanger packer,0.173888
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_06_17.pdf,15_9_F_14_2008_06_17.pdf,15_9_F_14,4,liner filled,0.173888
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_06_17.pdf,15_9_F_14_2008_06_17.pdf,15_9_F_14,5,filled jnt,0.168853
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_06_17.pdf,15_9_F_14_2008_06_17.pdf,15_9_F_14,6,liner hanger,0.164304
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_06_17.pdf,15_9_F_14_2008_06_17.pdf,15_9_F_14,7,rih liner,0.161195
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_06_17.pdf,15_9_F_14_2008_06_17.pdf,15_9_F_14,8,overshot packer,0.158344
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_06_17.pdf,15_9_F_14_2008_06_17.pdf,15_9_F_14,9,pup jnt,0.152925
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_06_17.pdf,15_9_F_14_2008_06_17.pdf,15_9_F_14,10,jnt,0.151388
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_06_18.pdf,15_9_F_14_2008_06_18.pdf,15_9_F_14,1,bars,0.146509
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_06_18.pdf,15_9_F_14_2008_06_18.pdf,15_9_F_14,2,cmt head,0.12932
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_06_18.pdf,15_9_F_14_2008_06_18.pdf,15_9_F_14,3,bars bars,0.128735
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_06_18.pdf,15_9_F_14_2008_06_18.pdf,15_9_F_14,4,time hour,0.128735
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_06_18.pdf,15_9_F_14_2008_06_18.pdf,15_9_F_14,5,trip time,0.125852
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_06_18.pdf,15_9_F_14_2008_06_18.pdf,15_9_F_14,6,cmt,0.116316
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_06_18.pdf,15_9_F_14_2008_06_18.pdf,15_9_F_14,7,bars took,0.113614
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_06_18.pdf,15_9_F_14_2008_06_18.pdf,15_9_F_14,8,simultaneously held,0.113614
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_06_18.pdf,15_9_F_14_2008_06_18.pdf,15_9_F_14,9,rih line,0.113614
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_06_18.pdf,15_9_F_14_2008_06_18.pdf,15_9_F_14,10,filled stand,0.113614
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_06_19.pdf,15_9_F_14_2008_06_19.pdf,15_9_F_14,1,cleaning assy,0.216533
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_06_19.pdf,15_9_F_14_2008_06_19.pdf,15_9_F_14,2,surface head,0.189072
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_06_19.pdf,15_9_F_14_2008_06_19.pdf,15_9_F_14,3,rih cleaning,0.167282
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_06_19.pdf,15_9_F_14_2008_06_19.pdf,15_9_F_14,4,bop surface,0.1654
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_06_19.pdf,15_9_F_14_2008_06_19.pdf,15_9_F_14,5,cleaning,0.145627
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_06_19.pdf,15_9_F_14_2008_06_19.pdf,15_9_F_14,6,time hour,0.134535
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_06_19.pdf,15_9_F_14_2008_06_19.pdf,15_9_F_14,7,trip time,0.131521
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_06_19.pdf,15_9_F_14_2008_06_19.pdf,15_9_F_14,8,wear bushing,0.12241
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_06_19.pdf,15_9_F_14_2008_06_19.pdf,15_9_F_14,9,assy,0.11957
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_06_19.pdf,15_9_F_14_2008_06_19.pdf,15_9_F_14,10,pup laid,0.118732
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_06_20.pdf,15_9_F_14_2008_06_20.pdf,15_9_F_14,1,rih cleaning,0.20131
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_06_20.pdf,15_9_F_14_2008_06_20.pdf,15_9_F_14,2,trip speed,0.170643
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_06_20.pdf,15_9_F_14_2008_06_20.pdf,15_9_F_14,3,cleaning,0.163632
