op_id,well_family,pdf_path,report_date,start_time,end_depth_md,main_activity,sub_activity,state,severity_score,severity_contributors,remark
1179,15_9_19,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_BT2_1998_01_10.pdf,1998-01-10,03:30,4130.0,formation evaluation,o,fail,5,state:fail(+5),POOH TO 4105M. STRING STUCK BRIEFLY AT 4123M WHILE RACKING BACK STAND OF DRILL PIPE. REAMED FROM 4105M TO 4130M TO ACQUIR ther E BETTER MWD LOG.
1118,15_9_19,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_BT2_1998_01_02.pdf,1998-01-02,22:00,0.0,interruption,waiting o,fail,5,state:fail(+5),"SUSPENDED OPERATIONS DUE TO HIGH WINDS AND SEA STATE. WIND 25-30 M/S, SEAS 5M AND RISING, ROLL 3-4 DEG. WITH PEAKS OF 6 DEG., PITCH n weather 1-3 DEG, HEAVE 2M AND RISING, RISER ANGLE 2-4 DEGREES."
1115,15_9_19,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_BT2_1998_01_02.pdf,1998-01-02,10:30,3824.0,interruption,fish,fail,5,state:fail(+5),JARRED PIPE FREE - MAX O'PULL 75 TONS.
1079,15_9_19,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_BT2_1997_12_29.pdf,1997-12-29,23:30,1873.0,interruptio,,fail,5,state:fail(+5),DISCOVERED SMOKE FROM INSIDE DRAWORKS. FOUND SMOULDERS FROM GREASE/OBM BEHIND BRAKE BANDS. EXTINGUISED SMOULDERS AND CLEANED BRAKE BA n -- maint NDS. ain
1070,15_9_19,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_BT2_1997_12_29.pdf,1997-12-29,00:00,3669.0,drilling --,,fail,5,state:fail(+5),"PERFORMED FLOW CHECK AND OBSERVED WELL FLOW. CLOSE ANNULAR, NO PRESSURE OBSERVED. OPENED CHOKE AND OBSERVED WELL STATIC. FOUND MUD WEI drill GHT TO BE INSUFFICIENT AND CAUSED U TUBE EFFECT. CORRECTED MUD WEIGHT IN ACTIVE FROM 1.45 SG TO 1.40 SG WHILST RECIPROCATED STRING AND CIRCULAT ED WITH 20 SPM."
9472,15_9_F_14,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2010_09_14.pdf,2010-09-14,23:30,3380.0,workover,w,ok,5,EQUIPMENT_FAILURE(+4)|REPAIR(+1),Started tractor and RIH to 3380 m. ire line Equipment Failure Information Start time Depth mMD Depth mTVD Sub Equip -- Syst Class Operation Downtime ((min)) Equipment Repaired Remark 00:00 0 service equ -- other 0 00:00 WL winch suddenly stopped. Unable to find and correct problem.
9321,15_9_F_14,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_07_10.pdf,2008-07-10,23:15,0.0,workover --,,ok,5,EQUIPMENT_FAILURE(+4)|REPAIR(+1),"Held tool box meeting before operating valves due to new drilling- and production crews. Closed SV and HMV. Bled off XMT cross to 5 bar. wire line Equipment Failure Information Start Depth Sub Equip -- Operation Equipment Remark time mMD mTVD Syst Class Downtime ((min)) Repaired 00:00 1562 service equ -- oth 0 00:00 WL winch would not start and the re-set handle for 380 V power supply had broken off. Machined and installed new re-set handle, but were still er not able to start WL winch. Electrican opened ex-panel and found loose rele."
9300,15_9_F_14,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_07_09.pdf,2008-07-09,22:45,0.0,workover --,,ok,5,EQUIPMENT_FAILURE(+4)|REPAIR(+1),MU and installed BHA #7 to perforate interval #5. Lowered 30 ft gun section into lower riser section and hung off in C-plate. Connected and armed perforating gun according to Schlumb rig up/down erger procedure. Equipment Failure Information Start Depth Sub Equip -- Syst Operation Equipment Remark time mMD mTVD Class Downtime ((min)) Repaired 00:00 0 service equ -- other 0 00:00 Observed incorrect installation of hoses on lubricator and had to LD down lubricator to re-arrange hoses. 00:00 0 service equ -- other 0 00:00 The drain hose on the lubricator had been splized and the splize tore apart. This happened at a level 2.25 m above rig-floor and seaw ell had to use riding belt to be able to fix the hose.
9283,15_9_F_14,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_07_08.pdf,2008-07-08,23:30,0.0,workover --,,ok,5,EQUIPMENT_FAILURE(+4)|REPAIR(+1),"Installed tool catcher for Schlumberger cable head. rig up/down Equipment Failure Information Start Depth Sub Equip -- Syst Operation Equipment Remark time mMD mTVD Class Downtime ((min)) Repaired 00:00 2500 service equ -- electr 0 00:00 Schlumberger was unable to communicate with gun switches. Trouble shoot problem with gun switch and found faulty switch. Changed to ba logging equ ck-up switches. Checked toolstring with tractor and switches installed. Ok. 00:00 86 service equ -- other 0 00:00 WL winch would not start and the re-set handle for 380 V power supply had broken off. Machined and installed new re-set handle, but were stil l not able to start WL winch. Electrican opened ex-panel and found loose rele. 00:00 0 service equ -- other 0 00:00 Found kink on return hose and missing plug for grease head."
9262,15_9_F_14,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_07_07.pdf,2008-07-07,23:30,250.0,interruption,,ok,5,EQUIPMENT_FAILURE(+4)|REPAIR(+1),"POOH with BHA #4 from 1500 m to 250 m. Powered down logging unit with guns 70 m below seabed. -- other Equipment Failure Information Start Depth Sub Equip -- Syst Operation Equipment Remark time mMD mTVD Class Downtime ((min)) Repaired 00:00 0 service equ -- other 0 00:00 WL winch would not start and the re-set handle for 380 V power supply had broken off. Machined and installed new re-set handle, but were stil l not able to start WL winch. Electrican opened ex-panel and found loose rele. 00:00 0 service equ -- electr 0 00:00 Schlumberger unit experienced power shut down and had to restart all systems. logging equ"
9245,15_9_F_14,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_07_06.pdf,2008-07-06,23:45,0.0,workover,ri,ok,5,EQUIPMENT_FAILURE(+4)|REPAIR(+1),"Leak tested in-situ sub to 30/150 bar 5/10 min using Seawell pumpe and 100% MEG. Ok. g up/down Equipment Failure Information Start Depth Sub Equip -- Operation Equipment Remark time mMD mTVD Syst Class Downtime ((min)) Repaired 00:00 3400 service equ -- oth 0 00:00 While correlating before shooting the 4.5 "" HSD guns, the mode was changed from running Welltec tractor to logging and schlumberger co er uld no longer communicate properly with GR and the gun switches."
9226,15_9_F_14,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_07_05.pdf,2008-07-05,19:30,0.0,interruption,rig,ok,5,EQUIPMENT_FAILURE(+4)|REPAIR(+1),Made and installed new re-set handle for WL winch 380 V power supply. Trouble shoot problem with power supply. up/down Equipment Failure Information Start time Depth mMD Depth mTVD Sub Equip -- Syst Class Operation Downtime ((min)) Equipment Repaired Remark 00:00 0 service equ -- other 0 00:00 Toolcatcher was not hooked up properly.
943,15_9_19,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_BT2_1997_12_14.pdf,1997-12-14,04:30,0.0,drilling,c,fail,5,state:fail(+5),"RU TO RUN 7"" LINER. HELD SAFETY MEETING. MU FLOAT SHOE TO FIRST JT.; MU FLOAT COLLAR Ø REPORT TIME. asing"
942,15_9_19,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_BT2_1997_12_14.pdf,1997-12-14,00:00,0.0,drilling,c,fail,5,state:fail(+5),"CONTINUED TO POOH FROM 2146M TO SURFACE.TOTAL MUD LOSS WHILE TOH=,4M3. asing"
941,15_9_19,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_BT2_1997_12_13.pdf,1997-12-13,23:30,2146.0,drilling,casi,fail,5,state:fail(+5),FLOWCHECKED WHILE CLEANING RIG FLOOR.PUMPED SLUG&POOH FROM 2172-2146M. ng
935,15_9_19,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_BT2_1997_12_13.pdf,1997-12-13,10:30,2100.0,drilling,casi,fail,5,state:fail(+5),"TIH FROM 136 - 2100 M / ABOVE 9 5/8"" WINDOW. ng"
934,15_9_19,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_BT2_1997_12_13.pdf,1997-12-13,07:00,136.0,drilling,casi,fail,5,state:fail(+5),MU ROTARY BHA FOR WIPER TRIP. CHANGED BHA - ADDED MWD TOOL TO BHA. ng
9698,15_9_F_14,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2016_08_04.pdf,2016-08-04,23:45,0.0,plug abandon,oth,ok,5,EQUIPMENT_FAILURE(+4)|REPAIR(+1),"Cleaned and cleared drill floor er Equipment Failure Information Start time Depth mMD Depth mTVD Sub Equip -- Syst Class Operation Downtime ((min)) Equipment Repaired Remark 00:00 0 service equ -- wellhead tubular equ 0 00:00 Unable to achieve acceptable connector test against BPV plug. 00:00 0 hoisting equ -- top drive 0 00:00 Changing fittings on TDS 00:00 0 service equ -- cementing unit 0 00:00 Damage on seal face on 7"" swage"
9526,15_9_F_14,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2010_09_21.pdf,2010-09-21,06:00,0.0,workover,rig up/do,ok,5,EQUIPMENT_FAILURE(+4)|REPAIR(+1),Leak tested x-mas tree cross. 170 bar for 10 min. Leak tested KWV end cap and XMT top cap to 20/345 bar for 5/10 min. Handed well over to Production D wn epartment. ______________________END OF OPERATION______________________ Equipment Failure Information Start time Depth mMD Depth mTVD Sub Equip -- Syst Class Operation Downtime ((min)) Equipment Repaired Remark 00:00 2630 service equ -- other 0 00:00 Short in circuit. Synergi vil bli skreve n
1069,15_9_19,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_BT2_1997_12_28.pdf,1997-12-28,22:30,3679.0,interruption,repair,fail,5,state:fail(+5),"LOG SECTION FROM 3645M TO 3679M WITH MWD. OBSERVED PIT GAIN 0,5 M3."
1066,15_9_19,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_BT2_1997_12_28.pdf,1997-12-28,13:00,3198.0,interruption,repair,fail,5,state:fail(+5),MADE UP BIT AND CHECKED SCRIBE LINE. RIH TO LINER SHOE. FILLED STRING EVERY 20 STANDS.
1064,15_9_19,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_BT2_1997_12_28.pdf,1997-12-28,00:00,40.0,interruption,repair,fail,5,state:fail(+5),CONTINUED POOH. RE-SLUGGED AT LINER SHOE.
1063,15_9_19,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_BT2_1997_12_27.pdf,1997-12-27,23:00,3350.0,interruption,repai,fail,5,state:fail(+5),PUMPED SLUG AND POOH TO 3350M. HOLE IN GOOD CONDITION. r
1062,15_9_19,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_BT2_1997_12_27.pdf,1997-12-27,22:00,3570.0,interruption,repai,fail,5,state:fail(+5),REAMED SECTION FROM 3690M TO 3570M 3 TIMES. r
1050,15_9_19,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_BT2_1997_12_26.pdf,1997-12-26,03:00,2325.0,interruption,maintain,fail,5,state:fail(+5),"CHANGED DIES ON IRON ROUGHNECK, SERVICED TOP DRIVE, RE-TIGHTED BOLTS ON STANDLIFT CYLINDER."
998,15_9_19,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_BT2_1997_12_20.pdf,1997-12-20,06:00,3348.0,interruption,o,fail,5,state:fail(+5),CONTINUED TROUBLE SHOOT MWD DECODING. ther
997,15_9_19,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_BT2_1997_12_20.pdf,1997-12-20,03:30,3348.0,interruption,o,fail,5,state:fail(+5),"OBTAINED SURVEY AT 3321M. ATTEMPTED TO GET CONTINOUS TOOLFACE READING NO SUCCESS DUE TO MWD SIGNAL DECODING PROBLEM AT SURFACE. CHAR ther GED RIG PUMP PULSATION DAMPERS TO 900 PSI, DID NOT GET IMPROVEMENT ON MWD SURFACE READOUT. CONTINUING TROUBLE SHOOT MWD DECODING."
994,15_9_19,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_BT2_1997_12_19.pdf,1997-12-19,21:00,3317.0,interruption,other,fail,5,state:fail(+5),"TOOK MULTIPLE SURVEYS AT 3264 AND 3294M. OBTAINED INCOMPLETE SIGNALS. ALTERNATED RECEIVING FILTERS, SIGNALS STILL OUT OF SPEC. CALCU LATED GOOD RESULTS FROM MULTIPLE SURVEYS AND OBTAINED GOOD SURVEYS."
931,15_9_19,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_BT2_1997_12_13.pdf,1997-12-13,00:00,2162.0,drilling,casi,fail,5,state:fail(+5),CONTINUED TO POOH FROM 2625 - 2162 M. 30 MT DRAG Ø 2534 & 2492 M BUT ABLE TO WIPE THROUGH ON 2ND ATTEMPT THROUGH. ng
930,15_9_19,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_BT2_1997_12_12.pdf,1997-12-12,23:30,2625.0,drilling,c,fail,5,state:fail(+5),POOH FROM 2711 - 2625 M; HOLE TAKING CORRECT FILL-UP WHEN PULLING STRING. asing
928,15_9_19,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_BT2_1997_12_12.pdf,1997-12-12,21:30,2827.0,drilling,c,fail,5,state:fail(+5),"CIRCULATED BOTTOMS-UP & BOOSTED RISER IN ATTEMPT TO CLEAN HOLE/REDUCE MUD LOSSES WHILE BACKREAMING-OUT. EXCESSIVE AMOUNT OF CUTTINGS STIL asing L COMING ACROSS SHAKERS AFTER 1 BTMS-UP. LOST 2,2 M3 MUD WHILE CIRC. - FINAL FLOW RATE PRIOR TO STOPPING CIRC. WAS 1600 LPM Ø 155 BAR."
926,15_9_19,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_BT2_1997_12_12.pdf,1997-12-12,18:00,3076.0,drilling,c,fail,5,state:fail(+5),POOH TO 3076 M. 25 MT DRAG Ø 3090 M BUT ABLE TO WIPE THROUGH ON 2ND ATTEMPT; 30 MT DRAG Ø 3076M - UNABLE TO WIPE THROUGH AFTER 3 ATTEMPTS. asing
925,15_9_19,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_BT2_1997_12_12.pdf,1997-12-12,08:30,3220.0,drilling,c,fail,5,state:fail(+5),"CIRCULATED - 1800 LPM Ø 200 BAR - UNTIL SHAKERS CLEANED-UP. BOOSTED RISER Ø 1500 LPM WHILE CIRCULATING DOWN DRILLSTRING. TOTAL MUD LOST = 16 M3 asing BUT EXCESSIVE AMOUNT OF CUTTINGS WERE CIRCULATED OUT DURING THE TIME PERIOD. FLOW-CHECKED; 0,72 M3 WERE GAINED BUT HOLE DID BECOME STATIC."
924,15_9_19,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_BT2_1997_12_12.pdf,1997-12-12,06:00,3220.0,drilling,c,fail,5,state:fail(+5),CONTINUED TO TIH - WASHED/REAMED FROM 2943 - 3220 M. asing
922,15_9_19,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_BT2_1997_12_12.pdf,1997-12-12,04:30,2894.0,drilling,c,fail,5,state:fail(+5),"WHILE WASHING Ø 2894M, STARTED LOSING MUD AT SHAKERS BECAUSE OF LARGE AMOUNT OF CUTTINGS AT SURFACE. PU & REDUCE FLOW-RATE UNTIL SHAKERS C asing LEANED-UP. NOTE: CUTTINGS BACK FROM APPROX. 2800-2850M; SHAKERS WERE BLINDED-OVER BY FINE SOLIDS."
921,15_9_19,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_BT2_1997_12_12.pdf,1997-12-12,02:30,2894.0,drilling,c,fail,5,state:fail(+5),"CONTINUED TO TIH FROM 2746 - 2894M - WASHING & REAMING WHEN NEEDED TO PASS SEVERAL SPOTS. PROBLEMS Ø: 2746M, 2768M, 2782M, 2783 - 2793M, 2846M, 28 asing 80M, 2882M - 2894M."
920,15_9_19,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_BT2_1997_12_12.pdf,1997-12-12,01:00,2746.0,drilling,c,fail,5,state:fail(+5),CONTINUED TO RIH FROM 2159 - 2746M. WORKED PAST 2682M - WHERE 15 MT DRAG OCCURRED. asing
918,15_9_19,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_BT2_1997_12_11.pdf,1997-12-11,22:30,2159.0,drilling,casing,fail,5,state:fail(+5),"CONTINUED TO RIH TO 2159 M - ABOVE 9 5/8"" WINDOW Ø 2178 M."
917,15_9_19,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_BT2_1997_12_11.pdf,1997-12-11,17:30,1528.0,drilling,casing,fail,5,state:fail(+5),"LD 27 JTS. 5"" DP - 21 FROM STRING & 6 FROM DERRICK - TO ALLOW STANDING BACK ADDITIONAL HWDP IN DERRICK. PU & STOOD BACK 19 JTS. 5"" HWDP - FOR 7"" LINER JOB."
9812,15_9_F_14,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2016_08_08.pdf,2016-08-08,13:30,0.0,interruption,repair,ok,5,EQUIPMENT_FAILURE(+4)|REPAIR(+1),Repaired elevator leak. Replaced valve on same
952,15_9_19,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_BT2_1997_12_15.pdf,1997-12-15,10:00,3006.0,interruption,,fail,5,state:fail(+5),LOST POWER TO DRAWWORKS. -- maintain
950,15_9_19,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_BT2_1997_12_15.pdf,1997-12-15,03:30,2593.0,drilling,ca,fail,5,state:fail(+5),"CONTINUED RUNNING 7"" LINER FROM 2167 - 2593 M. NOTE: WILL RUN 285 M OF 5"" HWDP IN LANDING STRING. sing"
946,15_9_19,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_BT2_1997_12_14.pdf,1997-12-14,17:30,1131.0,drilling,c,fail,5,state:fail(+5),"MU 1 STD. 5"" DP ONTO HANGER'S SETTING TOOL. CIRCULATED 1 LINER VOLUME; 600 LPM = 24 BAR. asing"
945,15_9_19,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_BT2_1997_12_14.pdf,1997-12-14,16:30,1103.0,drilling,c,fail,5,state:fail(+5),"MU NODECO 7"" X 9 5/8"" LINER HANGER INTO 7"" LINER STRING. LINER WT.= 38,6MT; PU WT. = 81,7MT; SO WT. = 77,1 MT. asing"
915,15_9_19,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_BT2_1997_12_11.pdf,1997-12-11,06:00,0.0,drilling,casing,fail,5,state:fail(+5),"CONTINUED TO POOH / LD 7"" LINER FROM 810 M - SURFACE. TOTAL OF 90 JTS. LD. STOOD BACK SHOE TRACK - THREAD-LOCKED TOGETHER."
914,15_9_19,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_BT2_1997_12_11.pdf,1997-12-11,01:30,810.0,drilling,casing,fail,5,state:fail(+5),"RU WEATHERFORD TONG. LD NODECO HANGER & 7"" LINER. 25 JTS. OF LINER LD Ø REPORT TIME; 65 JTS. TO GO."
913,15_9_19,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_BT2_1997_12_11.pdf,1997-12-11,00:00,1101.0,drilling,casing,fail,5,state:fail(+5),"CONTINUED TO POOH WITH 5"" DP X 7"" LINER FROM 1830 - 1101 M."
911,15_9_19,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_BT2_1997_12_10.pdf,1997-12-10,17:00,2901.0,drilling --,,fail,5,state:fail(+5),"WORKED DOWN LINER-WITHOUT ROTATING-WHILE TRYING TO REGAIN CIRCULATION. HOLE PACKED-OFF AGAIN.ROTATED & WORKED DOWN-SLACKING OFF WEIGHT OF casing ENTIRE STRING-TO 2901 M. WHILE TRYING ESTABLISH CIRCULATION HELD 35/40 BAR BELOW 7"" SHOE. MAXIMUM TORQUE UTILIZED = 24,OOO NM;PU WT=145 MT. UNABL E TO PASS 2901 M."
910,15_9_19,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_BT2_1997_12_10.pdf,1997-12-10,16:00,2878.0,drilling --,,fail,5,state:fail(+5),POOH TO 2829 M & ESTABLISHED CIRCULATION - 340 LPM Ø 38 BAR. ATTEMPTED AGAIN TO WASH LINER DOWN - HOLE PACKED-OFF AGAIN - WITH FLOAT SHOE Ø 2878 M. casing
892,15_9_19,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_BT2_1997_12_08.pdf,1997-12-08,23:00,3220.0,interruption,well cont,fail,5,state:fail(+5),"FLOW-CHECKED; 0,50 M3 MUD BACK IN 30 MINUTES. HOLE DIDN'T STOP FLOWING. AGREED THAT HOLE MUST BE RETURNING MUD THAT WAS LOST rol VIA SEEPAGE."
889,15_9_19,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_BT2_1997_12_08.pdf,1997-12-08,19:30,3220.0,interruption,well cont,fail,5,state:fail(+5),"FLOW-CHECKED HOLE IN PREPARATION TO POOH - 0,95 M3 MUD BACK TO TRIP TANK IN 30 MINUTES. HOLE DIDN'T STOP FLOWING. rol"
887,15_9_19,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_BT2_1997_12_08.pdf,1997-12-08,10:00,3220.0,interruption,fish,fail,5,state:fail(+5),"DRILLED 8 1/2"" DIRECTIONAL HOLE FROM 3152 - 3220 M; 10 M INTO TY FORMATION. BOOSTED RISER CONSTANTLY Ø 100 SPM WHILE DRILLING. ROT ATED DRILLSTRING DURING ENTIRE INTERVAL."
886,15_9_19,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_BT2_1997_12_08.pdf,1997-12-08,06:30,3152.0,interruption,fish,fail,5,state:fail(+5),WASHED/REAMED FROM 2687 - 3152 M/TD.
885,15_9_19,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_BT2_1997_12_08.pdf,1997-12-08,06:00,2687.0,interruption,fish,fail,5,state:fail(+5),"CONTINUED TO RIH WITH NEW 8 1/2"" BIT TO 2687 M; TOOK 15MT WEIGHT."
884,15_9_19,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_BT2_1997_12_08.pdf,1997-12-08,01:00,2400.0,interruption,fish,fail,5,state:fail(+5),"MU NEW 8 1/2"" BUTTON BIT & FUNCTION TESTED MOTOR & MWD. SERVICED TDS WHILE CHECKING MOTOR/MWD'S SCRIBE LINE. COMPLETED MU B HA & RIH TO DRILL AHEAD."
883,15_9_19,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_BT2_1997_12_08.pdf,1997-12-08,00:00,0.0,interruption,fish,fail,5,state:fail(+5),FINISHED POOH. BREAK-OFF BIT. CHECKED MOTOR-OK;CHECKED MWD SCREEN-OK.
882,15_9_19,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_BT2_1997_12_07.pdf,1997-12-07,19:00,60.0,interruption,fish,fail,5,state:fail(+5),POOH FOR BIT CHANGE. NOTE: EXCESSIVE DRAG FROM 2930 - 2825M;MAXIMUM DRAG = 30 MT/KOP=2911M.
9887,15_9_F_14,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2016_08_11.pdf,2016-08-11,03:15,0.0,plug abandon --,,ok,5,EQUIPMENT_FAILURE(+4)|REPAIR(+1),Performed drops inspection and service on TDS. Observed loss in TT of +/- .8m3/hour. mill Inspected and confirmed no leak on surface
9855,15_9_F_14,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2016_08_09.pdf,2016-08-09,23:00,0.0,plug abandon -,,ok,5,EQUIPMENT_FAILURE(+4)|REPAIR(+1),"M/U torque tool and RIH on 3x stands of 5,5in HWDP and 1x stand overtorqued 5,5in DP. M/U all connections to 67kNm - other Equipment Failure Information Start time Depth mMD Depth mTVD Sub Equip -- Syst Class Operation Downtime ((min)) Equipment Repaired Remark 00:00 0 pipe handling equ syst -- elevator 0 00:00 Repaired elevator leak. HYD. Replaced valve on same ."
933,15_9_19,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_BT2_1997_12_13.pdf,1997-12-13,06:00,0.0,drilling,casi,fail,5,state:fail(+5),"FINISHED POOH WITH BHA. TOTAL MUD LOSS WHILE TOH = 2,1 M3. ng"
10311,15_9_F_15,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_15_2007_12_31.pdf,2007-12-31,09:00,0.0,moving,skid,ok,5,EQUIPMENT_FAILURE(+4)|REPAIR(+1),"Installed well head hatches. Terminated operation on F-15 Equipment Failure Information Start Depth Sub Equip -- Syst Class Operation Downtime Equipment Remark time mMD mTVD ((min)) Repaired 00:00 1218 pipe handling equ syst -- ele 0 00:00 Unable to open/close 5½"" elevators. Trouble shooted elevator. Rigged down 5½"" elevator. Changed out H vator ydraulic filter."
10222,15_9_F_15,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_15_2007_11_22.pdf,2007-11-22,08:45,0.0,drilling,ca,ok,5,EQUIPMENT_FAILURE(+4)|REPAIR(+1),Broke out X/O and racked back the CART tool in derrick. Laid out the aluminium inner string. Terminated drilling operation due to manning up for dedicated work in processing module. sing Equipment Failure Information Start time Depth mMD Depth mTVD Sub Equip -- Syst Class Operation Downtime ((min)) Equipment Repaired Remark 00:00 90 miscellaneous equ syst -- other 0 00:00 Problem due to transferring of main breakers between Inspirer and production module.
10145,15_9_F_14,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2016_09_15.pdf,2016-09-15,23:15,0.0,plug abandon,other,ok,5,EQUIPMENT_FAILURE(+4)|REPAIR(+1),Installed hatches in moonpool on well F-14. Installed master bushing. Equipment Failure Information Start time Depth mMD Depth mTVD Sub Equip -- Syst Class Operation Downtime ((min)) Equipment Repaired Remark 00:00 0 service equ -- cementing unit 0 00:00 Spring from bow-centralizer on EZSV RT lost in well.
