op_id,pdf_path,well_family,report_date,entity_text,entity_label,entity_value,entity_unit,char_start,char_end
6140,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_04.pdf,15_9_F_12,2007-07-04,"3 1/2""",BIT_SIZE,3.5,"""",40,46
6140,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_04.pdf,15_9_F_12,2007-07-04,DP,EQUIPMENT,DP,,47,49
6140,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_04.pdf,15_9_F_12,2007-07-04,"3 1/2""",BIT_SIZE,3.5,"""",73,79
6140,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_04.pdf,15_9_F_12,2007-07-04,DP,EQUIPMENT,DP,,80,82
6141,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_04.pdf,15_9_F_12,2007-07-04,PRS,EQUIPMENT,PRS,,29,32
6142,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_04.pdf,15_9_F_12,2007-07-04,cement,EQUIPMENT,CEMENT,,3,9
6142,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_04.pdf,15_9_F_12,2007-07-04,"3 1/2""",BIT_SIZE,3.5,"""",21,27
6142,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_04.pdf,15_9_F_12,2007-07-04,DP,EQUIPMENT,DP,,28,30
6142,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_04.pdf,15_9_F_12,2007-07-04,338 m,DEPTH,338,m,102,107
6142,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_04.pdf,15_9_F_12,2007-07-04,"3 1/2""",BIT_SIZE,3.5,"""",111,117
6142,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_04.pdf,15_9_F_12,2007-07-04,DP,EQUIPMENT,DP,,118,120
6142,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_04.pdf,15_9_F_12,2007-07-04,"5 1/2""",BIT_SIZE,5.5,"""",138,144
6142,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_04.pdf,15_9_F_12,2007-07-04,cement,EQUIPMENT,CEMENT,,169,175
6142,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_04.pdf,15_9_F_12,2007-07-04,00:00,TIME,00:00,,318,323
6142,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_04.pdf,15_9_F_12,2007-07-04,00:00,TIME,00:00,,354,359
6142,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_04.pdf,15_9_F_12,2007-07-04,PRS,EQUIPMENT,PRS,,496,499
6144,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_05.pdf,15_9_F_12,2007-07-05,TDS,EQUIPMENT,TDS,,26,29
6144,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_05.pdf,15_9_F_12,2007-07-05,1353.5 m,DEPTH,1353.5,m,48,56
6144,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_05.pdf,15_9_F_12,2007-07-05,1352 m,DEPTH,1352,m,81,87
6144,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_05.pdf,15_9_F_12,2007-07-05,1500 lpm,MEASUREMENT,1500,lpm,117,125
6144,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_05.pdf,15_9_F_12,2007-07-05,67 bar,MEASUREMENT,67,bar,129,135
6145,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_05.pdf,15_9_F_12,2007-07-05,wellhead,EQUIPMENT,WELLHEAD,,45,53
6145,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_05.pdf,15_9_F_12,2007-07-05,5 rpm,MEASUREMENT,5,rpm,84,89
6145,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_05.pdf,15_9_F_12,2007-07-05,cement,EQUIPMENT,CEMENT,,132,138
6145,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_05.pdf,15_9_F_12,2007-07-05,200 bar,MEASUREMENT,200,bar,148,155
6145,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_05.pdf,15_9_F_12,2007-07-05,cement,EQUIPMENT,CEMENT,,171,177
6146,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_05.pdf,15_9_F_12,2007-07-05,1352 m,DEPTH,1352,m,22,28
6146,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_05.pdf,15_9_F_12,2007-07-05,1079 m,DEPTH,1079,m,32,38
6146,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_05.pdf,15_9_F_12,2007-07-05,800 lpm,MEASUREMENT,800,lpm,62,69
6146,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_05.pdf,15_9_F_12,2007-07-05,30 bar,MEASUREMENT,30,bar,70,76
6146,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_05.pdf,15_9_F_12,2007-07-05,1.90 SG,MEASUREMENT,1.9,SG,86,93
6146,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_05.pdf,15_9_F_12,2007-07-05,cement,EQUIPMENT,CEMENT,,98,104
6146,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_05.pdf,15_9_F_12,2007-07-05,3 bar,MEASUREMENT,3,bar,180,185
6146,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_05.pdf,15_9_F_12,2007-07-05,50 rpm,MEASUREMENT,50,rpm,187,193
6146,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_05.pdf,15_9_F_12,2007-07-05,2 kNm,MEASUREMENT,2,kNm,196,201
6146,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_05.pdf,15_9_F_12,2007-07-05,1074 m,DEPTH,1074,m,211,217
6146,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_05.pdf,15_9_F_12,2007-07-05,2200 lpm,MEASUREMENT,2200,lpm,291,299
6146,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_05.pdf,15_9_F_12,2007-07-05,55 bar,MEASUREMENT,55,bar,300,306
6146,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_05.pdf,15_9_F_12,2007-07-05,1073 m,DEPTH,1073,m,314,320
6147,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_05.pdf,15_9_F_12,2007-07-05,1073 m,DEPTH,1073,m,22,28
6147,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_05.pdf,15_9_F_12,2007-07-05,800 m,DEPTH,800,m,32,37
6147,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_05.pdf,15_9_F_12,2007-07-05,800 lpm,MEASUREMENT,800,lpm,61,68
6147,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_05.pdf,15_9_F_12,2007-07-05,27 bar,MEASUREMENT,27,bar,69,75
6147,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_05.pdf,15_9_F_12,2007-07-05,1.90 SG,MEASUREMENT,1.9,SG,85,92
6147,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_05.pdf,15_9_F_12,2007-07-05,cement,EQUIPMENT,CEMENT,,97,103
6147,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_05.pdf,15_9_F_12,2007-07-05,1500 lpm,MEASUREMENT,1500,lpm,163,171
6147,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_05.pdf,15_9_F_12,2007-07-05,3 bar,MEASUREMENT,3,bar,179,184
6147,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_05.pdf,15_9_F_12,2007-07-05,50 rpm,MEASUREMENT,50,rpm,186,192
6147,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_05.pdf,15_9_F_12,2007-07-05,2 kNm,MEASUREMENT,2,kNm,195,200
6147,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_05.pdf,15_9_F_12,2007-07-05,795 m,DEPTH,795,m,210,215
6147,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_05.pdf,15_9_F_12,2007-07-05,2200 lpm,MEASUREMENT,2200,lpm,289,297
6147,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_05.pdf,15_9_F_12,2007-07-05,55 bar,MEASUREMENT,55,bar,298,304
6147,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_05.pdf,15_9_F_12,2007-07-05,794 m,DEPTH,794,m,312,317
6148,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_05.pdf,15_9_F_12,2007-07-05,cement,EQUIPMENT,CEMENT,,10,16
6148,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_05.pdf,15_9_F_12,2007-07-05,251 m,DEPTH,251,m,36,41
6149,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_05.pdf,15_9_F_12,2007-07-05,"3 1/2""",BIT_SIZE,3.5,"""",16,22
6149,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_05.pdf,15_9_F_12,2007-07-05,cement,EQUIPMENT,CEMENT,,23,29
6150,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_06.pdf,15_9_F_12,2007-07-06,"5 1/2""",BIT_SIZE,5.5,"""",16,22
6150,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_06.pdf,15_9_F_12,2007-07-06,DP,EQUIPMENT,DP,,23,25
6150,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_06.pdf,15_9_F_12,2007-07-06,cement,EQUIPMENT,CEMENT,,56,62
6151,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_06.pdf,15_9_F_12,2007-07-06,cement,EQUIPMENT,CEMENT,,78,84
6152,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_06.pdf,15_9_F_12,2007-07-06,794 m,DEPTH,794,m,22,27
6152,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_06.pdf,15_9_F_12,2007-07-06,521 m,DEPTH,521,m,31,36
6152,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_06.pdf,15_9_F_12,2007-07-06,800 lpm,MEASUREMENT,800,lpm,60,67
6152,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_06.pdf,15_9_F_12,2007-07-06,26 bar,MEASUREMENT,26,bar,68,74
6152,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_06.pdf,15_9_F_12,2007-07-06,1.90 SG,MEASUREMENT,1.9,SG,84,91
6152,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_06.pdf,15_9_F_12,2007-07-06,cement,EQUIPMENT,CEMENT,,96,102
6152,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_06.pdf,15_9_F_12,2007-07-06,1500 lpm,MEASUREMENT,1500,lpm,162,170
6152,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_06.pdf,15_9_F_12,2007-07-06,1 bar,MEASUREMENT,1,bar,177,182
6152,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_06.pdf,15_9_F_12,2007-07-06,50 rpm,MEASUREMENT,50,rpm,184,190
6152,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_06.pdf,15_9_F_12,2007-07-06,2 kNm,MEASUREMENT,2,kNm,193,198
6152,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_06.pdf,15_9_F_12,2007-07-06,516 m,DEPTH,516,m,208,213
6152,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_06.pdf,15_9_F_12,2007-07-06,2200 lpm,MEASUREMENT,2200,lpm,284,292
6152,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_06.pdf,15_9_F_12,2007-07-06,45 bar,MEASUREMENT,45,bar,293,299
6152,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_06.pdf,15_9_F_12,2007-07-06,515 m,DEPTH,515,m,307,312
6153,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_06.pdf,15_9_F_12,2007-07-06,515 m,DEPTH,515,m,22,27
6153,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_06.pdf,15_9_F_12,2007-07-06,249 m,DEPTH,249,m,31,36
6153,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_06.pdf,15_9_F_12,2007-07-06,800 lpm,MEASUREMENT,800,lpm,60,67
6153,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_06.pdf,15_9_F_12,2007-07-06,21 bar,MEASUREMENT,21,bar,68,74
6153,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_06.pdf,15_9_F_12,2007-07-06,1.95 SG,MEASUREMENT,1.95,SG,84,91
6153,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_06.pdf,15_9_F_12,2007-07-06,cement,EQUIPMENT,CEMENT,,101,107
6153,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_06.pdf,15_9_F_12,2007-07-06,cement,EQUIPMENT,CEMENT,,156,162
6153,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_06.pdf,15_9_F_12,2007-07-06,00 lpm,MEASUREMENT,0,lpm,177,183
6153,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_06.pdf,15_9_F_12,2007-07-06,27 bar,MEASUREMENT,27,bar,185,191
6153,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_06.pdf,15_9_F_12,2007-07-06,374 m,DEPTH,374,m,201,206
6154,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_06.pdf,15_9_F_12,2007-07-06,374m,DEPTH,374,m,35,39
6154,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_06.pdf,15_9_F_12,2007-07-06,249 m,DEPTH,249,m,43,48
6154,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_06.pdf,15_9_F_12,2007-07-06,2200 lpm,MEASUREMENT,2200,lpm,122,130
6154,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_06.pdf,15_9_F_12,2007-07-06,45 bar,MEASUREMENT,45,bar,131,137
6156,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_06.pdf,15_9_F_12,2007-07-06,"30""",BIT_SIZE,30,"""",84,87
6160,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_06.pdf,15_9_F_12,2007-07-06,"26""",BIT_SIZE,26,"""",39,42
6160,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_06.pdf,15_9_F_12,2007-07-06,BHA,EQUIPMENT,BHA,,43,46
6160,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_06.pdf,15_9_F_12,2007-07-06,"26""",BIT_SIZE,26,"""",69,72
6160,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_06.pdf,15_9_F_12,2007-07-06,BHA,EQUIPMENT,BHA,,73,76
6161,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_06.pdf,15_9_F_12,2007-07-06,"26""",BIT_SIZE,26,"""",10,13
6163,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_06.pdf,15_9_F_12,2007-07-06,TDS,EQUIPMENT,TDS,,60,63
6164,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_06.pdf,15_9_F_12,2007-07-06,"26""",BIT_SIZE,26,"""",14,17
6164,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_06.pdf,15_9_F_12,2007-07-06,BHA,EQUIPMENT,BHA,,18,21
6164,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_06.pdf,15_9_F_12,2007-07-06,"17 1/4""",BIT_SIZE,17.25,"""",51,58
6164,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_06.pdf,15_9_F_12,2007-07-06,stabilizer,EQUIPMENT,STABILIZER,,59,69
6164,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_06.pdf,15_9_F_12,2007-07-06,"17 1/4""",BIT_SIZE,17.25,"""",111,118
6164,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_06.pdf,15_9_F_12,2007-07-06,stabilizer,EQUIPMENT,STABILIZER,,119,129
6165,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_07.pdf,15_9_F_12,2007-07-07,"26""",BIT_SIZE,26,"""",10,13
6165,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_07.pdf,15_9_F_12,2007-07-07,BHA,EQUIPMENT,BHA,,14,17
6165,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_07.pdf,15_9_F_12,2007-07-07,BHA,EQUIPMENT,BHA,,46,49
6166,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_07.pdf,15_9_F_12,2007-07-07,40 rpm,MEASUREMENT,40,rpm,67,73
6166,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_07.pdf,15_9_F_12,2007-07-07,3660 lpm,MEASUREMENT,3660,lpm,78,86
6166,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_07.pdf,15_9_F_12,2007-07-07,257 m,DEPTH,257,m,102,107
6166,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_07.pdf,15_9_F_12,2007-07-07,257m,DEPTH,257,m,133,137
6166,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_07.pdf,15_9_F_12,2007-07-07,280m,DEPTH,280,m,141,145
6166,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_07.pdf,15_9_F_12,2007-07-07,40 rpm,MEASUREMENT,40,rpm,146,152
6166,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_07.pdf,15_9_F_12,2007-07-07,3660lpm,MEASUREMENT,3660,lpm,154,161
6166,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_07.pdf,15_9_F_12,2007-07-07,4 MT,MEASUREMENT,4,MT,170,174
6167,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_07.pdf,15_9_F_12,2007-07-07,"26""",BIT_SIZE,26,"""",8,11
6167,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_07.pdf,15_9_F_12,2007-07-07,280m,DEPTH,280,m,22,26
6167,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_07.pdf,15_9_F_12,2007-07-07,335 m,DEPTH,335,m,30,35
6167,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_07.pdf,15_9_F_12,2007-07-07,40 rpm,MEASUREMENT,40,rpm,45,51
6167,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_07.pdf,15_9_F_12,2007-07-07,3660 lpm,MEASUREMENT,3660,lpm,53,61
6167,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_07.pdf,15_9_F_12,2007-07-07,-4 MT,MEASUREMENT,-4,MT,64,69
6167,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_07.pdf,15_9_F_12,2007-07-07,1.4 SG,MEASUREMENT,1.4,SG,87,93
6167,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_07.pdf,15_9_F_12,2007-07-07,1990 lpm,MEASUREMENT,1990,lpm,99,107
6167,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_07.pdf,15_9_F_12,2007-07-07,40 rpm,MEASUREMENT,40,rpm,122,128
6167,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_07.pdf,15_9_F_12,2007-07-07,3 KNm,MEASUREMENT,3,KNm,132,137
6168,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_07.pdf,15_9_F_12,2007-07-07,225m,DEPTH,225,m,22,26
6168,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_07.pdf,15_9_F_12,2007-07-07,TDS,EQUIPMENT,TDS,,111,114
6169,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_07.pdf,15_9_F_12,2007-07-07,"26""",BIT_SIZE,26,"""",8,11
6169,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_07.pdf,15_9_F_12,2007-07-07,335m,DEPTH,335,m,22,26
6169,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_07.pdf,15_9_F_12,2007-07-07,376 m,DEPTH,376,m,30,35
6169,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_07.pdf,15_9_F_12,2007-07-07,40 rpm,MEASUREMENT,40,rpm,44,50
6169,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_07.pdf,15_9_F_12,2007-07-07,3660 lpm,MEASUREMENT,3660,lpm,52,60
6169,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_07.pdf,15_9_F_12,2007-07-07,-4 MT,MEASUREMENT,-4,MT,77,82
6170,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_07.pdf,15_9_F_12,2007-07-07,2013 lpm,MEASUREMENT,2013,lpm,71,79
6170,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_07.pdf,15_9_F_12,2007-07-07,TDS,EQUIPMENT,TDS,,106,109
6170,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_07.pdf,15_9_F_12,2007-07-07,DP,EQUIPMENT,DP,,156,158
6171,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_07.pdf,15_9_F_12,2007-07-07,"3 1/2""",BIT_SIZE,3.5,"""",27,33
